5.651721518122632126e-01,3.663495821673331543e-01,3.354323141755504722e-01,4.047839044523031671e-01,4.298267170120659286e-01,5.608483845177009153e-01,8.431158391574267164e-01,9.885813989691914772e-02,1.727953498130571086e-01,8.357096395745379214e-01,8.744897933098354226e-02,1.802299443041688320e-01,9.299141078305347419e-01,3.972320634196309375e-02,6.676323091416229427e-02,8.915363396541085006e-01,7.984989666014058463e-02,1.163768197094981749e-01,9.294170168197423143e-01,3.230076516798010416e-02,8.455327740834300831e-02,7.343867482320953766e-01,2.122695417894531755e-01,2.603070018284460163e-01,8.982124128337201086e-01,5.186067907671745164e-02,1.164275428492218128e-01,9.081061751860797226e-01,6.092479276059189347e-02,9.892646434493650165e-02,8.938446619158336715e-01,6.963971896432473441e-02,9.901581845242438118e-02,9.001683944963488893e-01,5.998814778122079500e-02,1.120607726579576635e-01,7.153145699357791321e-01,1.225106849640375806e-01,3.943557235411721540e-01,7.379478475840832719e-01,1.795908805663236629e-01,3.032902018756361562e-01,6.265254192708236136e-01,2.477969993008573846e-01,4.183250355577055046e-01,9.087087569743952375e-01,6.506021625148211696e-02,9.905598575657881266e-02,8.438948025658230545e-01,1.144712851284039601e-01,1.323933313936417888e-01,5.984592743027247197e-01,2.354527936709456259e-01,4.013916977031392053e-01,9.369965106635458341e-01,3.735430182251569392e-02,6.387279098154416412e-02,9.178585106914367575e-01,4.796435191380658825e-02,9.026639686786962213e-02,9.121884863956746248e-01,4.852939669367594550e-02,8.194120130634575949e-02,8.510125178179942518e-01,9.702106558672840553e-02,1.526172841171420380e-01,8.944344540219222317e-01,6.881752718715893058e-02,9.992514022839994736e-02,8.710033191174844092e-01,8.827262371375904637e-02,1.126866486739897394e-01,8.069849539616912315e-01,9.231322671122182966e-02,2.398448204001597250e-01,4.847984905784501475e-01,3.657474206438225406e-01,5.173634899826766720e-01,8.687692565620390717e-01,7.618753611121116542e-02,1.430975065725937634e-01,7.699906553437635415e-01,1.010616186400991184e-01,2.912342973452587414e-01,9.164192805160921163e-01,5.228980045017530415e-02,8.352074923954698471e-02,6.717644056440958966e-01,2.295514326924595339e-01,3.214585903059198335e-01,9.121091547940841648e-01,5.223181236641127184e-02,1.106226026927405320e-01,7.994300530002806937e-01,1.393042143432457192e-01,2.175756524599702924e-01,9.000000000000000000e+00
8.284262226009493357e-01,7.955991557458615138e-02,1.843971646740524828e-01,8.534065882303653039e-01,7.772908614453388765e-02,1.605522087637521744e-01,8.603536646401275245e-01,7.181964790507731899e-02,1.684353767301121074e-01,7.830394372121781688e-01,8.348133051419866224e-02,2.685835295560709546e-01,8.625406221380745864e-01,6.286090333198254831e-02,1.422705575265057476e-01,8.574904952872501873e-01,6.911612353911303352e-02,1.839219083611257910e-01,8.590207045366090588e-01,4.936570474902467892e-02,1.851576909179327712e-01,8.376503460577862104e-01,6.982596576736276039e-02,2.114922947376957074e-01,8.242680938609647789e-01,7.077468529982913759e-02,2.194826112949400942e-01,8.473082149723276668e-01,6.080308770855168826e-02,1.993579152524461440e-01,6.511329978946583941e-01,1.023430826632603929e-01,4.237435149995853467e-01,8.466553966665136821e-01,6.833746433939891229e-02,1.918031952809948759e-01,7.989470960353625140e-01,6.856265141697383270e-02,2.967535362889651696e-01,8.316353385304171564e-01,7.268743308297241634e-02,2.338334213901187286e-01,8.693103096204143343e-01,6.850648654818647376e-02,1.643676760075550580e-01,8.481510203109599022e-01,7.482385354760166807e-02,1.927802405349042791e-01,8.225796630051847025e-01,8.845320778358213565e-02,1.788131063775209306e-01,8.391185572264387993e-01,7.447256591577026963e-02,1.775896132314720710e-01,8.523005894459250165e-01,7.121515536351570586e-02,1.611812010900587622e-01,8.734269057641479428e-01,7.484259782422164609e-02,1.374385870426446110e-01,8.089942055630217066e-01,9.582720551363298200e-02,1.837117990637094911e-01,8.890909511091668049e-01,7.061457330212272954e-02,1.154590565541336322e-01,7.081617560555297786e-01,8.092502702368317702e-02,3.507443733573765710e-01,7.803483237189225985e-01,7.947416825243436289e-02,2.455581552314272942e-01,7.145725858004623454e-01,6.734378406652472004e-02,4.195020300426432480e-01,7.441679314258110578e-01,7.787391251826361604e-02,3.518196723591935915e-01,8.028342652311408756e-01,7.801933489911827557e-02,2.458532025361596374e-01,8.314768020175945518e-01,7.212451094732225121e-02,2.151272839751471599e-01,8.280225188656128443e-01,7.420477486315676940e-02,1.959679224783166251e-01,8.552389590735102187e-01,7.163062387618404636e-02,1.669776985473157005e-01,8.470175073315878711e-01,7.081496078005210248e-02,2.114073599113643065e-01,8.643105039963934200e-01,8.002807319949911680e-02,1.590051184139080753e-01,2.800000000000000000e+01
7.084091699351593441e-01,1.414881819812291164e-01,3.083592194214719306e-01,7.839882195356868699e-01,7.171860494939882869e-02,2.692874988591081320e-01,7.325765190072762723e-01,9.743734868447222197e-02,3.564991651825467622e-01,7.740963729979928321e-01,7.517948451232296658e-02,2.909936066807534694e-01,7.290992730270726696e-01,9.467008164490288424e-02,3.036770887994056367e-01,5.741019479057011266e-01,2.324786998312953212e-01,5.232387457696762167e-01,7.835392174214085292e-01,5.506366888494726441e-02,3.082942846266064629e-01,6.499046449650964785e-01,1.955962848305131951e-01,4.163250776112371043e-01,6.790227669542879818e-01,1.401479292463206905e-01,3.901771187573623290e-01,6.918611454501701896e-01,1.194511768918491423e-01,4.020734021228138944e-01,6.812764326964428907e-01,1.327130708351193789e-01,3.566515850262325649e-01,6.435941029887902731e-01,2.061993046418739706e-01,4.023294409769765934e-01,5.972773857850623980e-01,1.779566878192531121e-01,5.516888519036590166e-01,5.063405840891985754e-01,3.152364550570128099e-01,5.922806738978511065e-01,7.727093965630806860e-01,8.706220658348527708e-02,3.148542546385642016e-01,7.657248855829241752e-01,8.702654792828130870e-02,3.212837785083965114e-01,7.923774603306403819e-01,9.281944242905502962e-02,2.162815241093544449e-01,7.897135059301687576e-01,6.242525044333100542e-02,2.612994111897700145e-01,7.827218672142819411e-01,6.976480983367487620e-02,2.644024243927681206e-01,6.920949527428152948e-01,1.038917847091588159e-01,3.990821158143688097e-01,7.371956112954474172e-01,8.912587837217558762e-02,2.811637936296449980e-01,6.707569440485505741e-01,1.064720615498282730e-01,4.332496619448781838e-01,7.528937951091125846e-01,8.831051466663727978e-02,2.831014095327629709e-01,7.423842533218762973e-01,8.605819574311267262e-02,2.933284684458203895e-01,7.336224293562569887e-01,9.436315420010298050e-02,3.616762533705221716e-01,5.851157403158611103e-01,1.893379903508427275e-01,5.117369947516524631e-01,8.136591885951609537e-01,5.243915083138143973e-02,2.517638356985796300e-01,8.053432077390004773e-01,6.792909757671033999e-02,2.624631926440293972e-01,7.855594726709415054e-01,6.979952657236403180e-02,2.621463090701695586e-01,8.226249630106535760e-01,5.680185864673478052e-02,2.309593217109112695e-01,6.502578487226253756e-01,1.357989287730776151e-01,5.076364091167765435e-01,8.169798979148752416e-01,6.973900625890785965e-02,2.450374574907377423e-01,1.000000000000000000e+01
8.875800255499650682e-01,8.157718880790443272e-02,9.724277544002975227e-02,7.947460178123247898e-01,1.878211249146479467e-01,1.633451452773290458e-01,8.282125545950809187e-01,1.547816846718254591e-01,1.475671847715985530e-01,8.911549769954042466e-01,6.647043720027576152e-02,1.116509825310143533e-01,8.106170538499656297e-01,1.481063455501989978e-01,1.434498625773285296e-01,7.909337339267299427e-01,1.887927468267198150e-01,1.918920909960341037e-01,8.932393197671087970e-01,6.965354835270355649e-02,1.016264011982163928e-01,9.158592806566741018e-01,5.559827173975692705e-02,9.290819035503231071e-02,7.953485672622366831e-01,1.557103002119819279e-01,1.834272960863022328e-01,4.794199835801234988e-01,4.137807320684757650e-01,4.827118688994391782e-01,9.177116258781087277e-01,6.165553849176242523e-02,7.079009118178468396e-02,5.508246520238980759e-01,3.611066840021902036e-01,4.188036397771539576e-01,8.617479762747647376e-01,1.208029626975713061e-01,1.357120670111322536e-01,6.725566786139826059e-01,2.983048241491799146e-01,3.115611843848685725e-01,8.013685482142686167e-01,1.668897230869832715e-01,1.902779399015608330e-01,7.120627430974240113e-01,2.487814318415067505e-01,2.727658383441848300e-01,8.934684265411794168e-01,9.347044092824262351e-02,8.038999965554630145e-02,8.929678732972166078e-01,8.855366719875167048e-02,8.555400341310215317e-02,8.220970059833985211e-01,1.560293565138904659e-01,1.380213083963418574e-01,8.997742382841160680e-01,8.254907885475734619e-02,8.919828552699560209e-02,9.096994913293898755e-01,7.341163557150295893e-02,6.842573650382711981e-02,9.282861221857091616e-01,4.905101912409083609e-02,7.211966212334720849e-02,7.498160591650850915e-01,2.263224567014227862e-01,1.880268203538657534e-01,4.614956069556372387e-01,4.142760776179492122e-01,4.324745099117557889e-01,8.775539215509365887e-01,1.017539424185720381e-01,1.118039746354301811e-01,8.999278369963589208e-01,8.670407232685915788e-02,8.931314517279777265e-02,5.222516021361377492e-01,3.865865365721031788e-01,4.120829815309342559e-01,6.469476609140517587e-01,2.981161533900603122e-01,3.170986840118803496e-01,8.659276841499677912e-01,1.145259721211187576e-01,1.072549294255128460e-01,4.030193017538502565e-01,4.973114559708116111e-01,5.167092763508478459e-01,8.481593459088069276e-01,1.416475819007994019e-01,1.416028342884155244e-01,8.459362340192708718e-01,1.503703410509574512e-01,1.322682674465636143e-01,2.200000000000000000e+01
9.215576325527263801e-01,3.841654453665940827e-02,8.266980171577972825e-02,8.972491725791008621e-01,5.221997928362209773e-02,1.145474767009270756e-01,6.476229968836960671e-01,3.054353297205241180e-01,3.113936847329874524e-01,8.509922603740217584e-01,6.686016317488253924e-02,1.757067151879928013e-01,8.282128627393302578e-01,1.379532729351116982e-01,1.272058573747227028e-01,5.841119636986487063e-01,2.269037497672596326e-01,5.110808044008622320e-01,8.374342361653840383e-01,7.701125414275053482e-02,1.888535746223468093e-01,9.139645600806711734e-01,4.694947939551846749e-02,1.036181849871072314e-01,7.689938792695512060e-01,1.970766412047402216e-01,1.860584716389532822e-01,8.744338888796303610e-01,6.833798066746736566e-02,1.476896108769821803e-01,9.190867235441174676e-01,5.123254176534337151e-02,7.690777671076939881e-02,7.129216508215991954e-01,2.292309055492969538e-01,2.696718338461134845e-01,9.215506145411643812e-01,7.706658670467143868e-02,7.080210794374269812e-02,7.612752795818834572e-01,1.713845547597408758e-01,2.692086217257276815e-01,6.970351878919258670e-01,1.999514917904282318e-01,3.406137839976746129e-01,9.154092590704201449e-01,4.166530676421581481e-02,1.078619070642305167e-01,9.323539288410307435e-01,3.613177366695012604e-02,6.765244920732892131e-02,9.222491617649319906e-01,3.583100104916957240e-02,8.607390932416476848e-02,7.738302302093718055e-01,9.415365444377377102e-02,2.580454466992949114e-01,8.007671421842350590e-01,1.475837408809440587e-01,1.899048331311514737e-01,8.838585826936686818e-01,9.527368478057784973e-02,8.717121695766319456e-02,7.912417682111205774e-01,1.244007740101991388e-01,2.236961410187622568e-01,9.242822278141029635e-01,3.463655201615001289e-02,8.294673151056349003e-02,9.355206497847030622e-01,2.911946050349088072e-02,6.827856133357136648e-02,6.462010932210444647e-01,2.434252993299574064e-01,3.674809488636255339e-01,6.016198488411266254e-01,3.172324095008290379e-01,3.699701181715774889e-01,7.146402569257147563e-01,1.760552669719443186e-01,2.971609643375671683e-01,9.363319107178297296e-01,3.463763818688976592e-02,7.456105346099842213e-02,9.276215766006848940e-01,5.653759357182081696e-02,6.354884923456306789e-02,5.421544346021385241e-01,5.263668405179796617e-01,2.728759164259687564e-01,5.809044597351772365e-01,4.516026201914032923e-01,3.320030146221654710e-01,4.724279485531827638e-01,4.387153558034037060e-01,5.122453258099127771e-01,1.900000000000000000e+01
5.616658709013537809e-01,2.190098380946651491e-01,4.584824862530340606e-01,3.347032267000751293e-01,4.132018243007988811e-01,6.787876111964060710e-01,2.277248227678361214e-01,4.368619742329785116e-01,8.873137897867798829e-01,5.135860878300826382e-01,2.174574599403429065e-01,5.707625630308554854e-01,3.163024116799022512e-01,4.214186396144857238e-01,6.098657060686404341e-01,5.816567080051072702e-01,3.290455354566322876e-01,4.251709990392888994e-01,5.323650427298692867e-01,2.557221595565339900e-01,4.979147239182722395e-01,5.097192787056964436e-01,2.888449674298243508e-01,5.698450714518694671e-01,2.683870182316316910e-01,2.907571460149514508e-01,9.175926095403846849e-01,5.503991179910275866e-01,2.232946333997364308e-01,5.402686058588986873e-01,3.177517227778532405e-01,3.630997095275522724e-01,7.020167900269332906e-01,4.654805509219129833e-01,3.893022890201389696e-01,5.330772129601577536e-01,6.137543288176608991e-01,3.187763259449175601e-01,3.891758426137714166e-01,4.952640310646542199e-01,4.196074259772168968e-01,5.168535676562728831e-01,6.654759290447166409e-01,2.927127773967159174e-01,3.085666360336938308e-01,4.389411933482261774e-01,3.859479333993615091e-01,6.154386402542517676e-01,4.205724616776088665e-01,3.068732768431900459e-01,5.674910365742112939e-01,4.224125867612237295e-01,3.165787391241094428e-01,5.957866624716916526e-01,5.011390348686810547e-01,2.822028998897281871e-01,5.084796144501988469e-01,3.923172570973234019e-01,4.459165799314691592e-01,5.796205616695578877e-01,4.913135700789215687e-01,3.244652733275936174e-01,4.411558924229617151e-01,6.810370458122182447e-01,1.916253977077359838e-01,3.395760224957704021e-01,5.108412597567000279e-01,3.652695487730123758e-01,4.209573517071146798e-01,6.645516214426174795e-01,9.695372245766788188e-02,3.932611170712034809e-01,5.462330688246322952e-01,3.011651500533724657e-01,4.812643097104444823e-01,3.167633779598765242e-01,3.683811867305495924e-01,7.896437053726484967e-01,5.254113516155968222e-01,3.182224831922689234e-01,4.686859920310718630e-01,4.369523042098601984e-01,3.357909891171673711e-01,6.325979984878276063e-01,5.160810248517238019e-01,3.283423242526660180e-01,4.487780937712722573e-01,5.553048675201280870e-01,3.224939994518811193e-01,4.257264309999883589e-01,5.799125964878073525e-01,3.317650573047503659e-01,4.483892615061867981e-01,5.898433335123409726e-01,3.936591199434824606e-01,3.559179218358989316e-01,1.200000000000000000e+01
1.817486430837339517e-01,6.021317337022541460e-01,7.010813851006687525e-01,1.204872384028397858e-01,6.884434484668094933e-01,7.870672697140173035e-01,1.756953554628568615e-01,5.655205028192663574e-01,8.585567613110233198e-01,3.397614957443029216e-01,2.774618717155858394e-01,7.913602873632454848e-01,1.879194913366355191e-01,5.519827537125281403e-01,6.806151820349689574e-01,1.742704261805304855e-01,6.822314907161237674e-01,8.085678006674956730e-01,9.990012131990699817e-02,5.436371141109614946e-01,8.941499463551448867e-01,4.166262158695750450e-01,4.208868933320824568e-01,6.106906534060224656e-01,3.882425691914865862e-01,1.930913523626787698e-01,8.165417148006133274e-01,2.502932171472483924e-01,4.088694036872032589e-01,8.652868376018140184e-01,9.723883826325879776e-02,5.762464090453760512e-01,8.544666312449479273e-01,5.812715625499492722e-02,7.670771295743885609e-01,8.676441404655095280e-01,1.652362431025351797e-01,6.877974324806345185e-01,8.372094067603432777e-01,1.826840590159967692e-01,7.356377916387883964e-01,7.856476431323885512e-01,9.763041260796892495e-02,7.439939835695418280e-01,8.726236845968238232e-01,1.183048499288139599e-01,7.620855166863705898e-01,8.328714125559459891e-01,2.874552453212582126e-01,4.484873191180472340e-01,6.486288439931796601e-01,3.347979345485901925e-01,2.614239058079719791e-01,7.725351703335903153e-01,3.669130335157499423e-01,3.097393437095539714e-01,6.834763157228941344e-01,6.543164905996345926e-02,7.467552387282391235e-01,8.382991303691246232e-01,3.334916335905706020e-01,3.708368342336767487e-01,6.142657648559288752e-01,5.069784961060257444e-01,2.126009762620654220e-01,5.998204790516364904e-01,5.775508800617817906e-02,6.338375854563925715e-01,8.588903210425428147e-01,3.983597824684434463e-01,1.154265164434500335e-01,7.494429852911361767e-01,2.020433253844481081e-01,6.036920933925643551e-01,7.744174731042129389e-01,3.359346554693269926e-01,5.203626759586009731e-01,6.218981035821264935e-01,2.540277533111865438e-01,5.283729007058202143e-01,7.090377503476990029e-01,2.649238537478743050e-01,5.294136637648022559e-01,7.431626943983052902e-01,2.575636597331518729e-01,5.965955513614948913e-01,6.113443051408172790e-01,6.243670835859019275e-02,7.059892749942972001e-01,8.753807655059917536e-01,1.107213319099608073e-01,6.486017984202296915e-01,1.000000000000000000e+00,9.718422519749214672e-02,7.346923148880338816e-01,8.888977187356770227e-01,1.200000000000000000e+01
7.904497573744686534e-01,1.308349334033746536e-01,1.982552151880687119e-01,7.339695097061443851e-01,1.940808261842169591e-01,2.496311314078173138e-01,6.767021550809242392e-01,2.192085001342818362e-01,3.402241954558468118e-01,8.118745569858595301e-01,1.110728692990219230e-01,1.955265821622146905e-01,6.277928761995382745e-01,2.570667509738210343e-01,3.092957076513199732e-01,6.805202549718483152e-01,2.384252460619222802e-01,3.364601736016306077e-01,6.207017711803163307e-01,2.149695479735453385e-01,3.951007791040741512e-01,9.266659523359455086e-01,2.129721389826524230e-02,1.047001870914034405e-01,7.916781320833341518e-01,1.303492811978763655e-01,2.144429145024276395e-01,8.224511739176794123e-01,1.102913708048420538e-01,1.949925111614745632e-01,7.996522820887442817e-01,8.398316065218974780e-02,2.237533655710886304e-01,8.539954392484748746e-01,1.111213370900061143e-01,1.427755403183216809e-01,6.191015319968643515e-01,3.027385882484043833e-01,3.948452980854259553e-01,8.736408542575193614e-01,7.419065338051462899e-02,1.576190381235118010e-01,7.391475317926612387e-01,1.891302794144159860e-01,2.775694994996578124e-01,4.828267901258436745e-01,3.435091388189884243e-01,5.779071566123645809e-01,7.932950794299857833e-01,1.423086196469386111e-01,1.810782836270101170e-01,6.395892115242372000e-01,2.690149819828402955e-01,3.119951186320766845e-01,5.556084882706064931e-01,3.251039178906772742e-01,3.944502170137006436e-01,7.870207426226689673e-01,1.461306660310076611e-01,2.128726634140536422e-01,8.230540933460552822e-01,1.306757162591079824e-01,1.420695898991003181e-01,7.183415912271886583e-01,2.002074744541957885e-01,2.719468085861418971e-01,3.689886677962290751e-01,5.266918337025874308e-01,5.023850709568805639e-01,8.912738405409352804e-01,5.551709038175143412e-02,1.095986826550875842e-01,8.384428840832308660e-01,9.183568117653584384e-02,1.872217434649665890e-01,3.453468754141151287e-01,4.735242634486070412e-01,6.485542313520890056e-01,6.209820007358773930e-01,2.713086394729801176e-01,3.596287360594548899e-01,8.688801131553115509e-01,6.537421278418273363e-02,1.589683485816294761e-01,8.078089399212243782e-01,1.230549199238826358e-01,1.859750881658197297e-01,8.802243805447301783e-01,5.990087455108283887e-02,1.376184028689432792e-01,8.173988803199431219e-01,1.246400209676673948e-01,2.138887817499998956e-01,8.127829668603836488e-01,1.260748475284832193e-01,2.063544922505247126e-01,4.000000000000000000e+00
7.338414266698705113e-01,1.398963924116452262e-01,2.728576190951467750e-01,6.282213294365914802e-01,1.968443957236051534e-01,4.060520592615105562e-01,7.373803450669932369e-01,1.345953242129873106e-01,3.154648741403313639e-01,8.790185281320447297e-01,5.142608277978134856e-02,1.457323845028368758e-01,9.552831162912150953e-01,1.659648747231032284e-02,5.052197646718398216e-02,8.866572984284282199e-01,5.605487815735279988e-02,1.456890219779976015e-01,9.466571669187006099e-01,1.391581569819765052e-02,7.712576640421708873e-02,9.254299998532429239e-01,3.848578576490523789e-02,9.179160323370180730e-02,8.232252011245499990e-01,4.388763632732740200e-02,2.476772249657932246e-01,9.487751228744323306e-01,1.998280770634501546e-02,6.936441783822469564e-02,9.171765430808193065e-01,4.621467004619254915e-02,8.356372310791247704e-02,8.836783939903795071e-01,5.378570739475069251e-02,1.442421927562288209e-01,6.926663161650250533e-01,8.833265694443505345e-02,4.669444842807956575e-01,9.102175369958369622e-01,2.900932466896308237e-02,1.336433564376401928e-01,7.194112152243085090e-01,1.118307745445675655e-01,3.842722369301376784e-01,9.128248288470639515e-01,3.050936679139993821e-02,1.218067927812625517e-01,8.984879448202782726e-01,5.862496972677121859e-02,9.758574392562488486e-02,7.978535747016515245e-01,7.709922884165637536e-02,2.368806379415845653e-01,8.443294323355856612e-01,5.723872877458153346e-02,1.839921169752739283e-01,6.575124041100501859e-01,1.395857275131539565e-01,4.231340633911472859e-01,7.973626409876710674e-01,1.249884000052887134e-01,1.791531911925472731e-01,8.703725718708573700e-01,7.596869638961128990e-02,1.406376364750922814e-01,7.717451512750430620e-01,9.588333872112959899e-02,2.513834571206265966e-01,7.187836170932602187e-01,1.341866417590310001e-01,2.892630401546230079e-01,6.644599059798123042e-01,1.720900600362719468e-01,4.044840409034815010e-01,8.132430916302221258e-01,9.686040722750687004e-02,2.218787641639979047e-01,6.980079212443064396e-01,1.858508216519071110e-01,3.146705731822665997e-01,6.950365383313449330e-01,1.493046783876189054e-01,3.722287738992239303e-01,8.102870371793052806e-01,1.106813595744585849e-01,1.924004279774257087e-01,8.101048418350432767e-01,8.226537865174886333e-02,2.289976375606720405e-01,9.419887550553430744e-01,2.136581019093237999e-02,8.571412500338726481e-02,9.407239366748321174e-01,1.961612483527876497e-02,8.241820191498638870e-02,2.700000000000000000e+01
2.378553093677300279e-01,6.337075515676875437e-01,5.946647648892494642e-01,6.373627454268826487e-01,2.940356739062816027e-01,3.171622644494815901e-01,6.013132657204016684e-01,3.809517108382592943e-01,3.205435857592070503e-01,6.041270424917202231e-01,3.237448394338089952e-01,3.222825375682010218e-01,2.731406687745319140e-01,3.962890004148656997e-01,6.920267308083818403e-01,7.259308730947762189e-01,2.582072160245751369e-01,2.415472263820142851e-01,5.590733699297038006e-01,3.090062971476815190e-01,3.873462305406902839e-01,3.197480663339541951e-01,4.991523684494375557e-01,7.047374774274756115e-01,5.336797294328695651e-01,2.874553653146721399e-01,4.842825943454484583e-01,7.351884064536355901e-01,2.445087171902625978e-01,2.159031657970808815e-01,6.721698702471547993e-01,2.739144938289369557e-01,2.600377456712850144e-01,6.294696435012484548e-01,3.993310243384649572e-01,2.578278631281588074e-01,5.454843801265515379e-01,4.589245334630196460e-01,3.779205841662345300e-01,3.855843463195177678e-01,6.713038617375267636e-01,4.827859406306047596e-01,6.597603042867496992e-01,3.718647608872642785e-01,2.443576426926125922e-01,4.601330335059547472e-01,5.133637753039427265e-01,4.702086080364610843e-01,7.514446936587675374e-01,2.430786354250735193e-01,1.679731178467233632e-01,7.151889756025930911e-01,2.585565462958045457e-01,2.080991470018113965e-01,6.899802378645900625e-01,2.856970239565435610e-01,2.286822239654504596e-01,6.464991145336667078e-01,3.565120483185462708e-01,2.545935202254703822e-01,5.214366102449010665e-01,4.961258210032304383e-01,2.866905562227873294e-01,4.844732012598703674e-01,4.606583283805667506e-01,4.110957341806836807e-01,5.657799311173026258e-01,3.408281494945842316e-01,3.620073870111825132e-01,6.879554943538794820e-01,2.786243935282176065e-01,2.214121907236641651e-01,3.271922580631652089e-01,3.217671730743736358e-01,8.312544169903947067e-01,3.781294692095552579e-01,6.968385802039934740e-01,3.945368001280454839e-01,3.581871233163961277e-01,5.168082039583212772e-01,5.545255172929849374e-01,6.078363377036511972e-01,3.586652676430127640e-01,3.272174419778122734e-01,5.918515504585524223e-01,3.499453642081143956e-01,3.194972944451988650e-01,3.138028526654871309e-01,5.833601128910108624e-01,5.839458452712120717e-01,5.971604775633909679e-01,3.496413074006605726e-01,3.998834495058061766e-01,4.847676290350329542e-01,3.998379055530567050e-01,5.234360770788646366e-01,1.500000000000000000e+01
